Key,Value
524707712,Palacio Fhorgar
525756304,El Túmulo de Balthimeon
526804889,Ruinas de la Vieja Granja de Morntha
527853505,Ruinas de la Alquería F'uth
528902110,Corte Ghildir
529950725,La Alquería Diver
530999355,La Alquería Vlirg
532047934,Refugio El Escorpión Volador
533096591,La Cantera Mhurk
534145858,El Cementerio Grirmin
535194585,Sedunnutor
536243174,El Foso de Marodas
537291752,Castillo T'eze
538340348,Ruinas del Viejo Tugurio de Khurtam
539388960,Sederania
540437567,Amanecer Bendito de Arkay
541486151,Ruinas de la Guardia de Fhern
542534751,Torre Glaldin
543583342,El Viejo Tugurio de Boild
544632610,Presagio Sagrado de Arkay
545681192,Refugio El Cráneo de Plata
546729808,La Excavación Krilp
547778446,El Cementerio M'achon
548827033,Santuario de Jode
549875618,El Cementerio Thasher
550924196,Pub El Pillo Sediento
551972809,Rhanibuo
553021396,La Guardia de Bisar
554070075,La Alquería Glerdom
555118670,Árbol Interior de Arkay
556167259,El Viejo Tugurio de Thille
557216594,Hostal El Foso Volador
558265179,Ruinas de la Granja Festen
559313778,La Excavación Rauzt
560362360,La Alquería Vurchta
561410967,Ruinas de la Mansión V'uctt
562459550,Appera-Gora
563508149,La Cantera Cyoch'kern
564556749,Refugio El Abismo de Oro
565605365,Pub El Gnomo Risueño
566653961,Oráculo Gentil de Arkay
567702561,Hostal El Puercoespín Muerto
568751153,Huerto Nhuj
569800487,Ruinas del Salón Stort
570849065,Estrella Plañidera de Arkay
571897682,Vidente Interior de Arkay
572946261,La Telaraña de Skulrarugoth
573994872,La Cantera de Faichim
575043481,Ruinas de la Alquería Rishin
576092130,Huerto Kluzon
577140733,La Guardia de D'othar
578189329,Refugio El Goblin Danzante
579237935,Mansión Saofylam
580287209,Posada El Foso Danzante
581335828,Damonidax
582384447,La Vieja Choza de Slog
583433066,Posada El Perro y el Ratón
584481800,Refugio El Gnomo Danzante
585531161,Ruinas de la Mansión Rarhtim
586579741,El Viejo Hogar de Khict
587628343,El Terreno de Entierro Flernt
588676931,Makilliweyn
589725634,Ruinas del Salón Gloste
590774260,Huerto Caectom
591822845,Makila-Thar
592872152,Mártir Infinito de Arkay
593920756,Ruinas del Viejo Tugurio de Mhefylon
594969370,Pheonoccoga
596017981,La Alquería V'ildam
597066710,Ascensión Sangrante de Arkay
598116045,La Alquería Vert
599164838,Fortaleza de D'urdem
600213419,Corte Certen
601262816,Granja F'urdin
602311429,El Viejo Hogar de Blartta
603360154,Ruinas del Viejo Tugurio de Faorchtha
604408733,Las Minas Bish
605457321,Pub El Puercoespín Verde
606505916,Presagio Plañidero de Arkay
607555179,Vidente Eterno de Arkay
608603803,Refugio La Jarra Salvaje
609652458,Corte Shrargin
610701047,Taberna La Espada Oxidada
611749757,Ruinas de la Torre de Saurt
612798348,Redentor Cantante de Arkay
613846938,Mansión Blarhter
614895519,Atraza
615944820,La Caverna Demorgona
616993464,El Foso de Sahoth
618042073,Las Tumbas Faelpan
619090774,El Túmulo de Necromulan
620140129,La Alquería D'ochun
621188962,Bubastajer
622238277,Zagettuzar
623287082,La Fortaleza de Grurk
624336490,El Viejo Hogar de Grigum
625386017,Jalenasia
626434634,El Viejo Tugurio de Nhelpur
627483221,Ruinas de la Mansión Fhechun
628531964,Palacio Gushom
629580576,Las Minas de Fhict
630629882,La Vieja Choza de Kuldom
631678738,Osumbaweyn
632728020,Morandaga
633776605,Las Tumbas de Theght
634825184,El Viejo Hogar de Bauct
635873828,Ceryryla
636922587,Granja Choctir
637971932,La Alquería Khoct
639020732,Posada El Grifo Blanco
640069323,La Cripta de Magnivus
641118634,Hostal El Lobo del Rey
642167220,La Guardia de B'urar
643215803,El Filón de Raarcom
644264383,Pub La Daga Danzante
645312968,Guarida de Maelinxessa
646361619,Rhanuthunis
647411156,Refugio El Genio Risueño
648459938,Granja Dhillom
649509246,La Guardia de V'ifyl
650557832,El Cementerio Bluldem
651606434,La Guarida de Jubileusia
652655043,Ruinas de la Mansión Raillir
653703784,Las Criptas de Khigte
654752399,Ruinas de la Alquería Mirdur
655801692,La Ciudadela de Raos
656850306,Estrella Interior de Arkay
657899140,Taberna de Hal
658948456,El Viejo Tugurio de M'all-si
659997108,El Viejo Tugurio de Grazfa
661045838,Alma Sangrante de Arkay
662095196,Relicario de Raen
663143800,Agallareg
664192415,La Caverna de Morkitherulla
665241886,Umberadax
666290483,Salón Khufyl
667339079,Ruinas de la Ciudadela de Char
668387721,Ruinas de la Torre de Vujan
669436434,Taberna El Cazador de Plata
670485772,El Viejo Tugurio de Lirnja
671534414,El Cementerio Ghafylen
672583006,El Viejo Tugurio de Blilp
673631728,Refugio El Topo y la Jarra
674680323,Monumento al Sabio
675729656,Refugio La Jarra Inquieta
676778251,Ruinas de la Alquería Slajrn
677826883,Palacio Tirk
678875632,Hostal El Zorro y el Escorpión
679924213,Refugio El Sapo y el Ogro
680972812,El Viejo Tugurio de Bairkem
682022157,Atrahaga
683070739,Atrohala
684119343,Ruinas de la Mansión Sharn
685167926,Taberna El Goblin Risueño
686216505,La Vieja Choza de Nharta
687265209,La Guardia de Saorkan
688313813,Granja Maaghtam
689362399,El Viejo Tugurio de Gart-i
690410978,Jalilli-Korom
691460371,Ruinas del Huerto Nich
692508967,Kalahanu
693557708,Baghahator
694607065,El Viejo Hogar de Muldan
695655820,Estrella Infinita de Arkay
696704415,Corte Vartom
697753005,Ruinas de la Granja Fhurkan
698802314,Luz Temerosa de Arkay
699850927,El Cementerio Nazam
700899519,Hondonada Asmeborgon
701948302,Túmulo Scourg
702997649,La Alquería V'ochim
704046307,Taberna El Escorpión de Plata
705095039,Makehda
706143630,Profeta Sangrante de Arkay
707192938,Las Tumbas de Terkten
708241575,La Alquería Moll
709290350,Pub El Pillo Oxidado
710338930,Tulaajsia
711388240,Taberna El León y el Ogro
712436889,Ruinas de la Alquería Grushrn
713485651,Pub El Erizo Desafortunado
714534963,La Alquería Klishe
715583569,La Vieja Choza de D'afylti
716632162,Granja Bactt
717680749,Wadijirius
718730269,Granja Kructt
719778864,Ruinas del Castillo C'ostrn
720827443,Posada El Pillo Risueño
721876027,Refugio El Zorro y el Lobo
722924794,Ruinas de la Alquería B'ith
723973418,La Caverna Morkorgoniah
725021999,La Alquería Sluct'kern
726071367,La Caverna Marothiah
727120135,Elakania
728168713,La Alquería Vlulder
729218048,Refugio El Pillo y el Gnomo
730266867,Posada El Ratón y el Genio
731316182,Refugio El Cazador Aullador
732364804,Rhogandarea
733413397,Ruinas de la Mansión Cyifylun
734461979,Ruinas de la Granja de la Vieja D'oghtsa
735510756,Palacio Vorp
736560316,Castillo Grish
737609641,Palacio Darhtom
738658236,Taberna El Enano y el Pillo
739707049,Hostal La Jarra Sucia
740756405,Las Criptas de F'aghtan
741805006,Taberna La Pluma y el Cazador
742853586,Fortaleza de Cestem
743902197,El Terreno de Entierro Cushke
744950914,El Foso de Dispuagex
745999511,Ruinas de la Guardia de Blos
747048842,Lezar
748097422,Ruinas del Viejo Tugurio de Fhistun
749146036,Cueva Demulullah
750194786,Pub El Lince y el Genio
751243373,Sedakat
752291972,Salón Rlajem
753341538,El Terreno de Entierro Blir
754391096,La Guardia de Boorche
755439686,Relicario de Sai
756489066,Azlas
757537644,Palacio Baogin
758586390,El Cementerio B'ast
759634970,Huerto Faisham
760683584,Amanecer Jubiloso de Arkay
761733134,El Viejo Tugurio de Mheldrn
762782474,Palacio Rect
763831075,Salón Kergke
764879670,Damohaus
765928466,Refugio Djen
766977784,Mansión Grarpten
768026400,Mansión Chethte
769075183,La Guardia de Kherhtom
770123761,La Tumba del Marqués Garomezzar
771173092,La Plantación Baurp
772221673,El Túnel Baillke
773270266,El Viejo Hogar de Maasja
774319020,Mansión Shorpom
775368472,Posada de Chris
776417175,Profeta Interior de Arkay
777465766,Huerto Bosom
778514344,Laboratorio Nern
779563690,El Viejo Hogar de Gholp-i
780612271,Refugio El Abismo Verde
781660875,Reliquia Plañidera de Arkay
782709506,La Alquería Fij
783758211,Posada El Abismo Blanco
784806813,Altar Silencioso de Arkay
785855395,Ruinas del Palacio Shrarkon
786904735,El Viejo Tugurio de Boizim
787953319,Taberna El Topo y la Jarra
789001926,Posada La Espada del Rey
790050516,Redentor Perpetuo de Arkay
791099126,Taberna El Ogro Gritón
792147861,La Asamblea Fhorkja
793196442,Mogoccorea
794245791,Ruinas de la Mansión Chethir
795294370,Hostal El Gigante Sucio
796343009,El Túnel Rluct
797391587,Fortaleza de Cird'kern
798440176,La Alquería Rherc
799488772,Granja de la Vieja Krifylta
800537446,Profeta Cantante de Arkay
801586797,El Foso de Gerorgona
802635396,El Agujero de Demebrorgon
803683983,Altar de I'ric
804732578,Salón Vefylir
805781234,Zenadjer
806829838,El Terreno de Entierro V'erpke
807878443,Pub El Murciélago y el Gato
808927045,Ruinas de la Mansión Glast
809975625,Refugio Djen
811024218,El Agujero de Maelilorgonunah
812073565,La Cantera Cevan
813122173,Renacimiento Sangrante de Arkay
814170791,Granja Shrarkte
815219384,Javinkat
816267998,Ruinas del Viejo Tugurio de Kurg-e
817316639,Huerto Ruren
818365218,Refugio El Ogro Aullador
819413830,La Academia D'aghtun
820463161,Posada La Daga Verde
821511768,Profeta Plañidera de Arkay
822560366,Refugio La Rata Almizclera Gritona
823609057,Las Tumbas de Rlafylta
824657637,Ruinas del Huerto Estelar
825706215,Las Criptas Blermten
826754840,Profeta Eterno de Arkay
827803421,Alma Silenciosa de Arkay
828852830,La Vieja Choza de Gov
829901465,Castillo M'ellam
830950061,El Cementerio Murcke
831998678,Ruinas de la Torre de Glashke
833047272,El Viejo Tugurio de Vlirtki
834095861,Cudeh-Hassi
835144466,El Túnel Lhactim
836193049,Huerto Florgan
837242382,Redentor Plañidero de Arkay
838290972,Ruinas de la Cabaña Rirhter
839339615,Altar de I'ric
840388213,Ruinas de la Alquería Vethun
841436871,Bubadja
842485460,La Cantera Grison
843534047,Las Ruinas T'ocht
844582667,Castillo Lhurd
845632014,Santuario de Dugrod
846680639,Torre Raortar
847729225,El Viejo Hogar de C'armca
848777810,El Baluarte de Maectt
849826458,Ruinas de la Ciudadela de Ghocher
850875070,Refugio El Murciélago y la Daga
851923649,La Alquería Saerhter
852972246,La Cabaña Mird'kern
854020841,Zagin-Thar
855070172,El Viejo Tugurio de Vlachir
856118765,La Alquería Rlarhton
857167346,Castillo Rashon
858215924,Torre Bausur
859264536,Ruinas de la Guardia de Caacte
860313234,Las Tumbas de Birden
861361878,Ruinas de la Mansión Cell
862411224,Salón Glellten
863459869,Berbehus
864508514,Mansión Thuche
865557117,La Vieja Choza de Dushon
866606525,Mansión Bugar
867655111,Ruinas de la Alquería Vlorcun
868703713,Ruinas de la Alquería Rhorker
869752300,La Alquería Fhoshta
870800881,Refugio La Espada Desafortunada
871849507,Refugio El Cabrito Carmesí
872898094,Osabi
873946748,Taberna El Cervatillo Danzante
874995353,La Fortaleza de Rairur
876043946,El Viejo Tugurio de Kroshba
877093282,Morenanu
878141863,Las Criptas Caushem
879190516,La Excavación Lhuct
880239130,Hostal La Jarra Roja
881287709,Morastadata
882336320,Hostal El Cerdo y el Escorpión
883384951,La Vieja Choza de Khoctba
884433535,Aquelarre de las Cumbres
885482974,Mansión B'ig
886531601,Ruinas de la Alquería Krarpen
887580190,Corte Caoghtun
888628769,La Excavación Cyujrn
889677355,El Viejo Hogar de Raeld
890725940,El Viejo Hogar de Klictim
891774523,Posada El Enano y el Ogro
892823132,Torre Rhoston
893872515,La Alquería Kreth
894921184,Cola de Dragón
895969874,La Alquería Baircte
897018455,El Viejo Hogar de Slild-si
898067933,Ruinas del Palacio T'orch
899116609,Ruinas del Salón Fhart'kern
900166052,Ídolo Interior de Arkay
901214684,Granja Lell
902263311,Trogudon
903311908,La Alquería Blurgur
904361297,Tasyryjer
905409878,La Alquería Thurdun
906458467,Puthuton
907507070,El Agujero de Demileusessa
908555648,Ascensión Gentil de Arkay
909604319,Mansión Baorgam
910653729,Hostal El Pillo y el Cervatillo
911702323,Pub El Hada Danzante
912750944,Mártir Sangrante de Arkay
913799595,El Viejo Hogar de Fosca
914849027,Pub El Zorro y el Bárbaro
915897632,Pub El Topo y el Castillo
916946210,La Alquería M'orchum
917994829,Ídolo Sagrado de Arkay
919043436,Ruinas de la Guardia de Berdar
920092025,Vidente Ardiente de Arkay
921140604,La Telaraña de Veugod
922189211,Ruinas de la Mansión Narcun
923238633,La Ciudadela de T'ichom
924287217,Ruinas de la Mansión Tirtom
925335849,La Alquería Grestin
926385391,La Alquería B'ifyl
927434158,La Cabaña Tijt
928483499,El Baluarte de Fharcte
929532181,Ruinas de la Fortaleza de Kallir
930580764,Amanecer Sagrado de Arkay
931629363,Pub La Jarra del Rey
932677974,Ruinas del Salón Gristum
933726610,Ruinas de la Granja Rlaj
934775971,Mártir Plañidero de Arkay
935824604,Renacimiento Bendito de Arkay
936874109,La Vieja Choza de B'arja
937922842,Ruinas de la Fortaleza de Fulp'kern
938971483,La Guardia de Lhujum
940020881,El Viejo Hogar de Rlorkti
941069514,Alma Cantante de Arkay
942118126,Mansión F'urgrn
943166774,La Gruta Dispas
944215357,Ruinas de la Alquería Durp
945264748,Ascensión Temerosa de Arkay
946313348,La Alquería Blirte
947361946,Relicario de Sai
948410537,La Fortaleza de Nhestom
949459144,Zenopadai
950507739,Las Bóvedas de Caozir
951556386,Ruinas de la Mansión Fird
952604968,La Cantera Gart
953654343,Pub El Hada Muerta
954702950,Javunnunu
955751694,Santuario de Q'Olwen
14527,El Viejo Hogar de Gaerhouse
1063105,El Viejo Hogar de Masterwing
2111683,La Alquería Masterton
3160274,Salón Hearthsley
4209819,Whitewick
5258397,Granja Coppering
6306975,La Fortaleza de Ashsly
7355554,Torre Hearthing
8405139,El Cementerio Coppersly
9453737,Chesterlech
10502323,Hostal El Topo y el Goblin
11551845,Relicario de Raen
12600425,Tunhead
13649009,El Cementerio Ashcroft
14697587,Corte Kingwing
15746167,La Alquería Kingford
16794750,Relicario de Sai
17843330,Santuario de Q'Olwen
18891919,Relicario de Raen
19941459,La Ciudadela de Masterfield
20990037,El Aquelarre Vyctolda
22038638,Reyway
23087227,Oxleigh
24135807,Hostal El Puercoespín de Oro
25184391,Las Bóvedas de Greencroft
26233905,Palacio Yeomsley
27282483,Relicario de Raen
28331075,Hostal El Tejón del Diablo
29379655,El Viejo Hogar de Kingford
30428236,Colina Holley
31476844,Refugio El Lobo Risueño
32526351,Mansión Kingsley
33574946,Refugio El Grifo Sucio
34623526,Reliquia Jubilosa de Julianos
35672105,Mansión Greenston
36720709,Santuario de Jhim Sei
37769295,Posada El Hada Blanca
38817879,Stokwark
39867389,Laboratorio Agristyr
40915967,Taberna El Cráneo Carmesí
41964546,Salón Wicksley
43013142,La Cabaña Wicksly
44061720,La Alquería Moorhouse
45110299,Granja de la Vieja Chrystona
46158900,Broadmarket
47207489,La Vieja Choza de Evelabyth
48256069,Ruinas de la Torre de Hawkston
49305562,El Cementerio Coppersmith
50354147,Santuario de Jode
51402737,Ipsbury
52451319,Granja Yeoming
53499912,La Alquería Yeomston
54548494,Pub El Cerdo y el Escorpión
55597093,Ruinas de la Torre Moorhouse
56646597,Salón Gaercroft
57695182,Grayville
58743773,La Guardia de Woodton
59792354,El Viejo Tugurio de Yeomton
60840932,Posada La Espada del Diablo
61889510,El Viejo Hogar de Ysyrrya
62938088,Gallomore
63986669,Monumento al Sabio
65035265,Pub El Pillo y el Ciervo
66083844,Granja de la Vieja Morgyn
67132425,Deertale
68181937,Tamwich
69230516,Hostal El León y el Tejón
70279098,Salón Mastercroft
71327687,La Alquería Hearthsly
72376288,Huerto Hearthwing
73424890,Tamdale
74474390,Brezal Horcroft
75522987,Refugio El Castor y el Ciervo
76571570,Huerto Wickton
77620152,Mártir Plañidero de Julianos
78668734,Mansión Hawking
79717323,Mansión Copperhouse
80765903,Refugio El Gnomo de Plata
81814486,Salón Vladulus
82863067,Ruinas del Viejo Tugurio de Woodton
83912568,Refugio El Lobo Gritón
84961146,Aldmont
86009742,Salón Hawkston
87058338,Santuario de Mai
88106924,Eastpath
89155532,Posada El Ave Verde
90204110,La Cárcel de Perard
91253606,Refugio El Zorro y el Abismo
92302191,Hostal El Murciélago y el Cazador
93350776,La Alquería Gaerham
94399358,Las Criptas de Buckingsmith
95447936,Mansión Yeomston
96496520,Corte Hearthhart
97545105,Lammont
98593693,Mansión Kingham
99642276,La Gruta de Gerebon
100691785,Derry de Reyshire
101740368,Pub El Cerdo y el Cazador
102788964,Relicario de Sai
103837546,Ruinas de la Torre de Mastering
104886131,La Plantación Wickcroft
105934723,Santuario de Jone
106983303,Las Tumbas de Greenfield
108031897,Posada El Murciélago y el Cazador
109081397,Profeta Plañidero de Julianos
110130013,Upcart
111178591,Luz Interior de Julianos
112227171,Posada El León y el Ave
113275764,La Tradición Belladolda
114324343,Upwold
115372924,Ruinas de la Torre Moorston
116421503,Granja Yeomwing
117470083,Estrella Gentil de Julianos
118518662,Knightsing
119568169,Refugio Strenner
120616748,Charenmarket
121665336,Corte Mastering
122713915,Charenbridge
123762511,Cromwick
124811089,Palacio Moorcroft
125859671,Santuario de Jhim Sei
126908249,Posada El Ave Danzante
127956841,La Fortaleza de Hawksmith
129006341,La Alquería Moorsmith
130054920,Derry de Eastville
